age_yrs,n_bedrooms,house_sqm,garden_sqm,pollution_idx,crime_idx,distance_to_station_km
12,2,213,0,45,47,4.21
11,2,137,49,52,35,5.31
10,2,182,71,47,31,6.4
14,2,187,36,59,58,6.43
8,2,228,89,37,19,6.38
7,3,234,93,32,31,3.66
11,3,219,78,72,33,2.38
12,3,200,109,44,47,4.47
7,2,129,48,44,40,5.28
9,2,208,66,43,24,6.91
13,3,161,102,51,33,4.61
9,2,192,52,43,41,6.26
10,3,201,60,67,30,4.01
13,1,116,0,52,62,5.85
11,2,248,75,48,55,3.57
7,3,175,77,49,31,3.56
17,3,163,95,69,58,5.07
11,3,276,117,63,53,3.89
10,3,174,42,44,41,5.21
9,2,186,33,65,46,4.96
13,2,216,89,57,42,4.33
11,2,258,92,31,25,5.16
17,3,197,0,59,34,3.67
13,3,187,89,69,37,2.64
10,3,176,86,48,30,4.81
9,3,207,72,82,39,3.75
14,3,146,90,63,41,5.71
7,3,225,0,65,69,4.4
10,2,123,86,42,46,3.56
13,3,217,0,50,48,5.25
7,1,152,41,20,21,6.63
13,2,181,64,64,62,5.27
16,4,223,115,70,74,2.59
12,2,153,0,60,42,4.12
7,1,163,46,48,62,6.99
11,2,218,0,66,56,4.65
8,2,204,0,25,22,5.09
7,2,183,60,56,45,4.97
7,3,213,74,56,34,5.31
17,4,253,0,60,39,3.12
8,3,211,20,82,37,7.94
11,2,138,0,59,33,4.56
13,3,191,79,72,44,5.34
10,3,197,0,58,28,4.39
19,3,189,106,53,47,4.04
17,3,169,70,59,65,4.25
12,3,182,107,67,63,3.32
10,2,180,82,44,50,4.56
11,3,186,71,72,57,4.5
14,2,189,31,53,39,7.13
9,2,165,65,35,21,5.21
11,3,172,68,38,50,5.3
9,2,139,0,37,67,5.57
14,3,228,0,47,51,3.33
13,3,255,103,62,46,3.48
13,2,204,73,48,42,4.97
7,3,99,75,46,44,4.9
11,3,230,101,47,50,4.55
12,2,144,58,60,59,4.62
14,4,210,106,64,47,2.06
7,4,245,69,51,35,6.16
9,1,180,44,57,41,6.94
8,3,223,66,41,36,4.33
11,2,181,79,48,28,4.36
9,3,233,100,39,10,4.25
11,2,234,0,66,62,4.56
14,2,65,65,34,53,5.06
13,2,138,69,28,64,4.48
11,2,171,63,36,48,6.07
10,2,194,81,47,74,4.34
10,3,160,64,48,18,7.19
9,2,191,0,42,43,6.53
12,3,177,80,64,51,4.15
10,3,201,62,65,61,5.58
12,2,175,0,49,71,3.7
8,3,218,0,53,60,5.07
13,3,172,0,50,31,4.5
9,2,213,94,57,37,3.64
13,2,194,82,48,17,4.32
14,3,186,64,60,51,5.16
12,3,175,0,44,36,5.25
7,2,113,41,41,22,4.55
12,2,177,0,39,48,5.21
9,2,185,0,50,60,6.77
16,3,222,84,43,58,4.08
9,3,180,61,52,32,3.55
11,2,180,0,50,57,4.98
14,2,183,69,68,63,1.95
8,3,182,64,47,35,4.62
11,3,174,73,42,36,3.35
6,2,167,90,23,47,5.35
11,3,208,65,58,46,5.46
9,2,172,51,41,51,4.82
13,3,168,48,58,39,5.32
4,3,203,0,59,39,5.24
20,3,207,90,42,57,4.22
12,2,157,41,59,36,7.04
9,2,217,75,49,60,4.53
10,3,163,52,35,41,5.57
16,3,114,75,64,63,4.33
16,3,178,97,45,55,3.73
7,3,223,89,37,58,6.85
15,3,171,74,42,54,4.18
12,3,158,34,59,55,3.61
15,2,160,49,49,57,5.66
13,3,184,82,54,55,5.64
11,2,152,67,49,29,5.39
6,4,268,68,57,56,3.05
8,2,212,37,47,53,6.42
11,3,207,114,58,62,4.22
15,4,257,79,55,22,4.5
12,1,104,34,58,57,5.57
8,3,226,51,47,45,5.94
8,3,211,0,40,51,3.78
14,2,166,62,64,52,4.37
15,2,206,82,48,57,4.27
13,3,219,85,75,63,2.87
12,3,252,54,54,46,4.35
15,3,220,71,57,36,5.63
14,1,98,53,43,48,5.67
14,3,197,97,55,62,4.71
8,2,130,0,63,23,5.45
5,4,287,97,52,48,5.13
9,3,231,98,33,56,5.57
14,2,137,65,40,47,6.0
12,3,248,0,61,62,3.3
8,3,217,103,55,48,4.96
13,3,224,105,45,26,2.49
14,3,261,113,46,51,3.76
16,3,175,77,60,31,2.71
12,2,226,0,62,47,5.06
13,3,240,91,53,57,3.86
9,3,228,86,70,69,1.82
16,3,203,0,71,33,5.09
13,2,57,59,53,73,4.16
14,3,197,67,58,65,3.73
6,3,220,68,67,48,4.53
11,2,151,59,50,60,5.22
11,2,130,48,62,46,7.81
6,3,218,93,22,36,4.33
19,3,231,65,77,80,3.14
13,2,185,0,54,38,2.73
8,3,186,0,50,41,3.98
10,2,121,0,42,26,5.01
14,3,216,62,53,47,4.57
10,2,209,0,44,28,5.65
8,2,193,0,36,37,5.72
6,1,114,38,44,32,6.9
8,2,218,65,38,42,4.57
12,3,174,63,50,31,5.49
14,2,180,58,42,50,5.39
10,2,181,73,56,54,5.24
11,2,186,71,61,51,5.43
14,2,164,79,43,36,4.46
13,3,262,42,52,39,4.96
14,3,189,82,47,40,3.6
9,3,202,0,59,68,6.42
8,3,182,55,65,38,4.46
12,3,190,109,63,70,3.35
16,2,87,77,17,28,4.93
9,3,165,84,41,48,4.16
12,2,186,73,54,45,6.37
9,3,196,68,55,43,3.27
11,1,149,62,87,60,4.38
8,2,172,45,58,64,5.76
7,2,168,78,51,45,6.19
8,2,174,46,26,33,5.74
12,3,206,95,68,48,4.75
11,2,226,83,52,43,3.75
13,3,147,91,38,43,6.15
3,2,203,76,42,63,3.74
11,2,164,0,48,59,5.62
8,3,198,77,41,34,3.93
11,2,186,56,49,40,5.38
9,2,204,80,39,69,4.06
9,3,209,0,37,33,3.2
10,3,197,0,42,20,2.46
9,2,161,0,48,37,4.49
12,4,270,71,76,43,4.5
15,2,195,0,62,70,2.97
13,4,265,104,51,38,3.94
7,3,240,57,42,45,5.56
15,3,181,76,52,44,4.18
10,2,176,0,63,35,5.4
14,3,218,0,50,5,4.98
10,3,172,94,54,19,4.91
11,2,189,0,43,49,4.41
9,3,204,54,64,61,4.42
9,3,204,84,50,52,3.77
10,3,213,61,64,50,5.98
11,2,125,72,52,42,5.02
15,3,191,0,57,49,3.85
11,3,201,70,58,84,3.52
10,2,188,37,28,34,3.83
14,3,217,81,36,47,5.21
12,2,257,64,44,31,4.32
6,3,289,0,34,51,2.82
9,2,203,35,67,54,5.32
14,2,170,83,65,71,4.49
12,2,171,86,40,59,5.88
8,3,158,74,62,49,5.63
13,4,277,101,61,45,2.61
12,2,164,47,69,56,3.33
13,2,238,74,62,63,4.12
10,2,137,86,58,50,4.45
15,3,197,0,43,44,5.64
9,2,110,77,59,28,4.96
9,3,209,98,42,25,4.03
12,3,199,84,45,32,3.43
14,3,180,85,51,35,4.43
9,2,180,0,35,58,5.4
12,3,172,75,46,41,5.57
7,2,181,0,41,47,4.95
9,3,122,60,64,45,5.58
7,2,191,42,68,65,4.24
11,2,140,98,30,37,5.49
13,3,191,0,69,43,3.89
10,3,156,77,47,34,4.48
10,3,206,86,43,55,4.07
9,2,152,66,35,57,3.76
8,2,203,64,75,63,4.31
10,2,130,0,58,59,5.1
14,2,156,0,52,70,5.25
7,2,154,63,20,54,5.96
16,3,138,0,65,49,4.93
19,2,171,44,62,51,4.37
13,2,197,72,64,51,4.27
8,2,188,69,63,53,4.95
15,2,161,62,46,41,4.88
12,2,169,0,11,28,3.97
12,2,152,0,63,66,5.47
10,2,215,66,32,43,5.76
8,3,226,91,62,22,4.05
14,1,89,77,55,53,4.51
15,3,197,93,70,75,4.57
14,2,120,60,46,28,3.48
14,3,192,63,49,33,3.26
14,2,189,78,52,33,6.06
13,2,144,52,37,50,4.66
11,3,192,37,80,57,4.12
12,3,219,64,76,51,4.17
13,2,186,44,65,72,4.44
13,2,173,0,45,53,6.04
17,3,193,84,81,51,5.07
15,2,171,68,32,46,5.49
12,2,154,77,41,38,3.13
8,3,155,24,43,45,5.55
11,3,113,85,56,29,5.66
12,4,271,70,61,36,4.03
14,3,233,64,63,48,4.17
12,2,147,65,51,45,3.56
11,2,221,104,51,55,6.18
13,3,209,88,44,40,5.04
8,3,201,74,51,42,4.68
15,2,178,73,52,66,3.68
13,2,148,66,61,50,5.01
12,3,244,0,49,57,4.59
11,3,152,67,57,28,3.96
10,3,188,93,44,36,5.2
13,2,151,0,51,48,4.12
14,2,170,83,61,51,4.49
7,3,247,62,44,59,3.44
10,4,290,110,67,63,3.35
16,4,217,0,66,51,3.49
15,4,212,96,53,48,5.27
14,3,184,0,30,41,3.93
11,3,175,62,48,41,5.5
15,3,209,91,42,36,3.97
11,2,189,0,84,57,4.92
11,3,173,50,77,54,4.96
8,3,228,84,46,36,3.53
15,1,156,0,68,56,6.11
11,4,197,0,77,74,3.43
13,2,162,61,50,51,6.28
10,2,105,44,38,65,4.47
8,2,218,78,60,59,4.39
14,3,233,96,64,41,2.64
12,4,225,87,59,60,2.43
13,1,128,0,19,57,5.63
10,2,198,0,72,78,1.8
10,3,207,83,71,65,3.5
9,3,197,107,62,57,4.57
11,3,208,67,65,41,4.03
9,3,202,84,60,40,3.0
15,2,134,70,53,56,6.1
8,3,221,94,48,43,3.2
16,2,204,93,54,57,2.84
11,3,174,56,55,45,5.53
11,3,250,0,46,25,3.39
2,2,159,75,33,46,6.19
11,3,165,0,52,44,6.01
9,2,191,87,28,21,4.58
12,2,229,70,56,64,4.18
13,2,178,0,47,51,3.92
14,3,152,86,59,69,3.6
13,3,190,0,34,60,3.89
14,1,142,81,40,61,4.33
8,3,186,0,50,29,4.91
9,2,133,0,65,68,5.06
12,3,200,67,55,38,4.26
16,2,97,74,18,35,4.41
11,2,107,61,31,44,5.28
10,3,169,74,58,61,4.5
13,3,175,72,57,35,3.94
12,3,178,55,59,57,4.21
14,2,100,76,58,65,5.25
13,2,132,45,53,37,4.75
11,2,190,70,62,64,5.76
5,2,192,34,49,43,4.99
10,3,232,0,52,72,5.07
12,3,189,66,50,59,3.69
9,2,157,69,30,9,5.81
17,2,191,53,56,33,5.57
16,3,202,0,62,43,4.47
11,3,186,0,50,50,4.47
18,3,193,106,40,55,3.79
10,3,187,0,41,56,6.12
11,3,126,0,35,40,4.85
10,3,240,81,52,36,6.11
13,2,199,0,54,39,4.52
12,3,228,81,63,39,6.03
13,3,270,72,50,53,4.52
14,3,196,83,65,40,4.23
14,4,228,114,36,46,3.15
15,3,178,83,43,42,4.3
15,3,171,109,42,33,4.2
10,2,163,79,49,63,4.03
11,3,200,95,32,21,3.03
7,3,145,81,31,48,3.77
11,2,159,0,52,43,4.25
12,2,135,47,44,46,6.4
14,2,232,0,45,47,4.57
4,2,207,65,47,42,2.88
7,3,226,90,70,42,2.43
13,2,155,59,80,34,6.36
9,2,223,84,46,56,4.9
13,3,183,91,45,39,2.55
14,3,218,77,55,62,3.11
8,3,175,76,45,54,4.35
9,3,265,88,51,26,3.33
11,3,206,0,41,25,5.13
10,2,128,0,52,58,4.29
10,3,190,50,58,41,5.81
13,2,156,47,88,46,6.06
14,3,195,43,52,63,4.52
13,3,234,83,35,26,3.72
13,3,160,0,51,42,4.47
12,3,254,68,65,40,4.47
12,3,219,69,29,31,5.5
13,3,180,52,51,38,5.3
15,2,115,61,56,57,4.98
14,4,246,132,53,79,3.41
9,2,138,0,42,35,3.54
7,2,185,44,45,39,5.47
11,2,195,26,41,41,3.79
16,4,235,0,65,42,2.77
12,2,176,58,37,6,6.05
13,3,155,93,20,42,3.45
14,3,229,0,66,65,4.59
7,3,175,80,60,63,4.79
11,4,230,67,74,50,3.77
12,3,260,0,41,57,2.3
15,3,231,0,51,39,4.89
8,2,242,0,59,51,5.08
12,3,142,0,33,45,5.32
8,3,201,78,77,71,3.85
7,2,247,51,57,43,5.21
13,2,270,0,49,42,5.49
6,2,128,0,54,25,6.35
12,3,189,74,61,48,3.8
8,3,201,0,45,56,2.82
11,2,98,87,44,31,4.65
10,3,165,95,26,17,3.07
10,3,284,98,58,30,3.59
15,2,170,50,39,47,4.7
14,2,107,94,30,45,5.32
7,3,190,66,43,39,4.19
13,2,227,71,33,57,3.21
12,3,239,79,45,33,4.05
9,3,240,59,68,60,3.47
20,3,199,91,44,56,3.8
15,3,216,0,52,32,3.69
16,3,143,101,55,48,2.79
12,2,187,60,79,68,5.01
16,3,201,0,47,43,1.97
10,3,176,78,41,20,5.69
12,2,215,55,56,36,4.3
8,2,162,53,73,59,5.31
10,2,217,70,27,27,5.09
11,4,288,101,53,29,2.83
15,2,184,72,54,46,5.29
12,2,205,83,40,40,4.76
12,3,168,76,36,48,4.16
16,3,157,62,57,24,3.56
10,3,231,91,61,67,4.89
13,2,126,59,32,52,5.24
10,2,282,57,45,42,4.98
10,3,143,74,45,22,4.48
13,3,210,111,52,43,4.79
10,3,202,71,46,29,4.84
16,3,216,0,57,65,5.55
7,3,248,0,50,38,4.92
10,3,197,73,51,31,4.34
7,2,191,80,52,27,2.92
10,3,211,0,49,37,2.51
12,3,161,75,28,31,5.28
12,2,183,70,57,37,5.37
11,3,128,71,31,28,4.21
18,2,133,49,65,65,5.62
9,2,214,64,64,40,4.33
15,3,232,79,60,37,3.56
13,2,160,41,51,43,6.39
9,2,197,49,50,58,6.37
10,2,162,0,40,42,5.63
12,2,223,50,47,63,6.1
10,3,178,82,47,31,4.96
12,3,198,80,38,40,4.24
14,2,148,37,77,60,6.22
11,2,143,67,39,52,6.64
15,2,171,83,35,52,5.18
14,2,163,72,48,57,5.63
13,3,224,0,60,59,2.84
13,3,239,86,61,63,3.5
10,3,259,99,57,60,3.35
10,2,177,37,42,46,5.97
14,3,173,101,49,39,3.48
12,3,228,56,47,17,3.94
19,3,145,102,47,52,3.87
7,3,257,67,61,40,4.83
12,2,189,100,29,34,2.93
8,1,117,70,50,34,6.01
14,3,156,0,57,59,4.88
8,3,228,64,61,47,4.66
11,2,205,79,37,48,3.77
10,3,172,60,47,43,4.76
15,3,175,81,70,44,3.01
10,3,235,81,49,40,3.95
8,2,203,54,60,40,5.09
11,3,145,0,44,32,4.96
14,3,183,0,48,76,5.23
7,2,173,57,59,49,6.71
12,3,136,0,58,47,3.9
12,3,130,36,76,67,4.45
8,2,193,51,51,60,4.99
14,3,229,84,59,32,2.69
14,3,144,84,64,28,4.78
13,4,263,0,72,45,2.19
14,2,148,35,59,78,6.18
8,3,242,69,47,12,6.59
12,2,142,0,50,44,5.65
9,2,119,37,66,60,4.46
14,3,210,76,50,33,3.89
9,2,203,58,21,17,6.61
8,3,247,67,61,44,3.78
5,3,204,0,34,32,5.03
13,2,211,0,32,35,4.11
12,1,190,89,40,41,6.38
11,3,178,0,57,25,3.62
6,3,214,63,59,57,6.19
11,3,190,72,41,52,4.4
10,3,212,72,35,36,3.81
16,3,218,67,44,48,3.79
15,3,268,0,47,46,2.98
10,3,168,76,59,48,4.61
11,3,227,0,53,38,5.34
15,4,255,0,65,79,4.23
3,3,204,49,53,25,6.45
12,3,157,56,62,60,4.23
7,2,191,44,27,45,3.93
10,3,233,71,40,40,4.33
7,4,249,104,61,39,2.87
11,2,134,77,50,63,4.06
9,2,204,65,27,31,5.9
13,3,227,89,64,46,2.69
17,3,188,93,53,74,3.41
11,2,197,82,48,64,4.62
12,2,184,0,46,55,4.64
13,2,118,79,29,45,5.44
16,3,223,80,62,56,3.91
15,2,186,0,43,44,4.92
10,3,167,64,33,33,5.36
12,3,220,0,78,80,4.52
16,3,144,0,68,42,5.7
10,2,124,53,41,40,5.87
15,2,161,0,62,65,5.6
13,3,184,0,59,45,4.19
8,2,184,0,43,28,6.25
9,1,123,41,56,43,6.26
13,2,237,0,61,52,6.12
5,2,228,62,30,38,5.99
11,3,198,0,41,46,4.73
11,2,171,80,50,39,7.25
7,3,188,101,51,30,3.55
10,3,282,0,51,32,2.85
17,2,225,0,38,57,3.98
7,2,271,97,44,50,2.87
12,3,226,112,36,46,3.8
9,2,134,0,58,64,3.7
13,3,201,101,58,56,4.84
13,2,235,58,44,19,4.67
9,3,197,82,38,41,4.08
12,2,199,96,33,23,6.15
11,2,192,47,50,45,4.02
15,2,174,75,56,61,5.53
12,3,184,0,48,41,4.93
7,2,203,49,45,33,4.35
15,2,131,62,55,37,3.83
14,3,224,40,55,33,4.14
11,2,211,0,39,48,5.21
11,2,121,46,43,57,5.32
11,2,209,0,47,73,2.48
15,1,156,0,52,66,5.21
11,2,218,67,54,54,3.78
13,3,180,107,60,28,2.62
14,2,156,53,69,56,4.48
19,2,173,63,37,59,5.41
7,2,169,29,43,36,5.22
9,4,265,80,84,32,3.98
11,3,188,56,49,30,3.95
12,3,213,62,43,66,4.36
16,4,240,97,55,42,2.49
15,2,161,86,31,56,3.24
17,3,264,100,26,36,2.89
8,2,192,85,38,47,4.25
14,3,211,79,70,40,4.72
12,1,121,71,32,77,3.87
12,3,181,61,32,42,4.61
11,3,134,0,56,31,4.97
7,3,153,67,56,81,3.87
15,2,120,48,76,69,5.05
9,2,145,78,37,28,5.26
13,3,230,79,72,31,3.62
12,2,181,61,82,53,4.57
10,2,173,0,31,36,3.29
15,3,184,73,55,59,3.84
12,2,132,0,33,54,5.81
6,2,204,73,42,56,3.89
14,2,148,0,45,34,7.07
7,3,227,88,55,36,3.17
13,3,218,77,42,47,3.12
10,3,215,109,25,45,3.97
4,4,270,0,55,38,4.49
11,2,195,68,54,30,6.58
11,3,189,0,42,34,4.68
8,3,203,66,45,12,4.34
17,3,251,86,71,53,5.19
16,3,188,75,73,60,3.96
13,3,214,0,56,38,2.88
18,3,245,0,58,62,3.89
12,4,230,108,56,51,3.88
8,2,143,11,51,52,5.02
17,2,140,83,28,44,5.74
7,2,134,0,51,48,4.19
13,2,198,87,61,57,5.61
9,2,159,68,47,52,4.2
11,2,135,0,32,70,4.48
11,2,140,0,36,18,6.47
8,2,232,73,46,55,4.71
14,2,183,0,66,52,6.5
11,2,138,0,35,57,5.1
8,3,305,101,55,38,2.7
12,3,139,0,44,37,6.11
12,3,192,85,47,29,5.57
13,3,156,58,69,75,5.46
12,2,171,0,34,63,4.75
15,2,169,0,36,39,4.88
16,4,276,0,72,48,3.6
18,3,174,0,46,51,3.86
6,2,192,75,42,31,8.4
10,3,219,87,23,29,5.9
11,2,153,0,60,52,3.87
23,3,216,108,76,68,2.87
20,2,140,0,55,63,6.03
10,2,199,65,37,30,4.61
12,2,162,66,48,38,5.0
13,2,158,51,47,53,4.13
8,2,188,66,48,41,5.21
12,2,109,0,59,60,4.61
14,3,218,70,73,58,4.37
13,3,153,94,58,58,4.84
8,3,223,46,50,25,4.53
7,2,199,78,42,38,5.01
15,3,195,57,65,60,6.09
13,3,134,89,40,65,5.18
17,3,179,0,55,44,4.66
13,3,186,51,67,38,4.59
12,2,143,70,34,45,3.11
13,3,196,38,88,43,4.91
16,3,187,97,49,44,3.25
14,2,247,63,75,68,5.15
13,3,232,91,57,47,3.93
14,3,173,74,50,34,5.43
14,3,171,0,49,59,5.14
12,2,176,48,62,63,2.82
11,2,157,0,27,41,5.29
8,3,212,77,46,87,3.56
7,2,156,56,62,59,5.7
14,2,185,60,42,55,5.49
9,2,220,41,55,58,3.92
11,3,155,68,50,41,4.58
13,3,175,0,57,51,5.73
14,3,151,0,43,71,2.79
9,2,114,39,58,30,6.2
16,3,174,0,53,50,4.6
11,3,199,91,67,57,5.09
11,3,188,85,40,40,3.83
15,3,128,0,54,55,3.7
12,3,234,0,89,63,3.62
11,2,148,0,62,53,6.14
8,2,181,0,57,54,4.53
5,2,134,43,45,27,6.31
8,3,219,76,43,37,2.88
14,3,156,0,42,21,5.77
10,3,235,0,67,43,4.89
15,3,161,0,87,73,3.89
11,2,156,66,35,53,2.94
12,2,188,48,57,36,5.19
13,3,246,91,43,30,3.14
12,2,214,0,45,61,5.28
10,3,209,62,67,64,4.89
12,3,185,33,56,56,5.3
11,3,204,0,51,44,3.93
15,3,174,87,69,59,3.37
10,2,201,0,46,38,3.63
8,3,214,0,42,68,4.54
13,2,156,57,58,45,6.8
9,2,149,67,53,49,5.12
10,3,173,114,54,55,2.89
11,2,116,35,35,54,7.32
16,3,215,87,38,52,3.71
11,3,221,70,59,63,4.14
9,2,155,68,26,25,8.38
13,2,194,88,55,35,4.95
15,3,200,71,60,46,3.05
15,2,138,39,40,53,7.32
12,3,198,91,58,70,4.23
13,3,204,91,62,31,3.14
8,2,202,49,50,18,5.34
14,2,188,53,66,65,3.52
11,3,194,63,82,49,3.91
14,2,156,103,31,38,5.71
9,2,226,72,36,42,4.6
11,3,137,49,74,45,6.89
11,3,144,0,43,29,6.41
10,3,152,64,42,30,6.24
13,3,213,55,75,40,3.96
13,2,202,69,45,65,4.41
8,2,160,68,39,30,5.72
11,2,188,103,52,49,4.76
11,3,179,32,62,48,5.13
11,2,105,0,48,67,6.3
11,3,191,0,32,23,4.3
6,2,158,52,59,38,3.8
13,3,198,39,48,53,3.61
10,3,206,72,93,62,5.51
5,3,100,66,49,37,5.16
12,3,175,71,43,28,5.06
12,3,181,0,48,18,5.31
4,3,167,0,51,46,5.33
13,2,182,69,47,34,6.03
11,3,165,77,65,29,3.98
8,2,130,36,18,26,6.62
13,2,207,60,64,26,4.53
16,3,215,122,52,31,2.73
12,2,165,0,62,39,4.73
14,2,166,87,48,46,4.34
17,3,220,88,57,52,5.67
8,2,151,0,36,15,4.3
6,3,171,0,42,39,3.36
12,2,195,66,53,51,5.04
14,3,240,90,70,81,4.43
16,3,173,100,58,75,3.12
18,3,159,82,52,51,5.01
12,2,156,29,52,46,6.43
17,2,199,99,37,47,4.44
12,2,169,59,44,58,4.06
9,3,194,81,47,47,5.45
17,2,115,76,38,57,4.89
11,2,164,0,50,65,5.05
17,2,159,79,45,43,4.19
12,3,193,85,21,30,4.22
9,3,198,34,40,25,6.02
13,3,228,0,55,28,5.12
10,4,197,69,60,40,3.85
16,3,184,107,49,32,2.86
5,2,187,42,45,5,4.39
9,2,176,0,56,62,4.5
12,2,174,76,40,40,5.3
11,2,191,55,59,43,7.34
13,3,198,75,49,51,5.04
11,2,156,68,54,48,3.77
12,2,260,0,30,46,4.04
14,3,215,0,72,61,5.64
15,2,182,0,59,38,4.87
18,4,226,0,72,41,2.55
13,1,110,0,27,44,5.51
8,2,191,0,64,63,5.36
17,3,174,82,26,28,4.78
9,3,217,0,40,30,4.62
13,2,120,0,44,49,5.4
12,3,288,0,55,40,3.28
11,3,191,72,52,55,3.87
6,2,178,0,36,17,5.95
16,2,166,76,59,47,4.24
10,3,151,0,54,31,4.32
11,2,160,0,18,28,5.25
10,3,183,84,35,46,3.82
12,1,140,71,43,50,4.72
7,2,179,67,35,21,5.18
11,3,225,56,73,24,3.27
10,2,206,76,60,55,4.1
11,2,228,49,50,53,5.87
10,2,216,91,58,48,3.35
12,2,162,16,70,65,4.75
10,2,201,51,60,48,6.62
13,2,169,115,40,20,5.31
16,3,175,66,50,41,2.91
6,2,215,57,47,59,6.55
8,3,190,62,43,59,5.5
6,2,181,50,34,35,4.67
11,2,270,0,51,27,3.89
11,3,219,102,41,39,3.92
13,3,231,0,41,29,3.9
13,3,186,98,56,63,2.2
13,3,243,105,45,49,5.44
8,3,194,0,76,78,5.18
11,3,194,53,54,37,5.56
12,3,198,63,46,52,4.73
8,2,199,62,60,41,4.64
7,2,195,95,39,51,5.69
7,3,198,0,57,44,6.32
12,3,227,68,49,31,5.49
9,3,156,91,29,4,4.95
10,2,121,0,72,63,4.44
17,3,175,91,44,35,5.25
8,3,192,67,72,52,3.13
17,4,249,93,43,16,5.9
16,3,221,83,54,22,5.3
14,2,209,71,59,69,4.19
8,2,223,0,56,52,4.89
13,2,137,56,58,45,6.03
10,3,159,54,55,36,4.52
10,2,153,55,62,51,6.04
14,2,146,34,54,36,4.83
11,4,218,64,39,39,4.04
11,3,180,87,30,26,4.63
9,2,232,68,79,54,4.74
12,3,193,89,57,28,4.46
13,3,191,69,62,57,3.63
10,2,109,75,54,44,5.35
9,3,157,61,32,13,5.76
8,2,209,89,46,28,4.75
14,3,243,75,53,32,3.75
12,3,201,65,59,54,5.72
7,2,212,84,41,49,5.32
15,2,141,55,64,61,4.43
9,2,134,54,50,81,5.78
12,3,154,137,21,26,5.16
10,2,167,0,39,19,7.18
14,4,220,76,51,33,2.86
8,3,252,67,48,43,3.29
11,2,134,40,67,80,3.34
11,2,172,98,49,29,4.52
17,3,111,0,47,32,4.47
9,3,171,53,60,41,4.82
11,3,184,0,39,48,5.01
12,3,218,0,58,40,4.22
9,1,140,50,57,66,5.55
10,3,190,88,32,42,4.24
10,3,185,72,53,56,3.95
12,2,181,79,19,31,6.26
10,2,185,90,36,40,5.46
17,3,129,90,79,90,3.87
12,2,133,44,17,59,5.18
10,3,175,76,45,22,3.34
14,2,182,0,57,38,4.25
15,2,177,70,50,38,5.46
14,3,156,46,46,29,4.64
17,2,209,0,56,52,3.63
7,2,165,61,64,54,2.54
14,3,191,59,35,36,4.73
8,2,167,49,49,65,6.01
15,3,224,92,47,43,2.92
10,2,168,57,61,42,7.19
6,2,155,65,29,50,3.67
12,3,260,0,62,32,4.75
5,2,166,20,43,30,5.29
12,2,173,89,36,23,4.8
14,2,135,0,59,59,4.37
10,2,134,21,39,70,5.4
10,2,160,0,47,21,4.51
10,3,210,0,63,40,4.94
15,3,193,0,66,40,5.07
8,2,152,72,54,47,5.81
7,1,109,44,21,36,6.48
7,2,109,45,27,49,5.52
10,2,202,60,48,55,4.86
12,3,162,0,64,73,4.13
11,2,175,30,59,39,5.33
12,3,206,78,62,58,3.29
10,3,282,0,49,33,4.72
9,2,240,53,40,46,4.23
17,3,211,106,42,44,4.14
14,3,257,84,71,52,4.13
11,3,198,0,43,58,4.17
7,3,186,67,45,55,4.64
10,2,200,0,48,69,4.36
14,3,162,92,53,40,4.86
16,2,130,0,48,53,3.61
10,3,196,51,48,66,6.46
13,3,235,74,27,44,3.04
8,3,195,79,50,43,4.63
14,4,211,84,83,75,3.03
12,3,224,79,47,41,3.32
7,2,178,47,58,43,6.13
11,3,140,0,50,40,5.17
10,3,179,0,39,56,5.47
17,3,142,123,49,53,2.16
14,3,138,94,50,38,4.35
9,3,211,85,60,52,3.89
12,3,189,110,36,45,6.07
15,3,219,59,74,65,4.7
10,3,126,45,42,34,4.81
13,3,185,0,43,45,5.3
11,2,242,42,46,39,7.07
11,3,217,51,54,23,5.24
10,2,185,57,66,51,5.06
13,3,174,68,71,39,3.45
12,2,163,73,59,45,5.22
11,3,247,0,66,47,4.78
12,2,204,54,52,48,3.63
12,3,219,74,62,33,3.25
13,3,183,81,49,42,6.22
16,3,191,75,49,28,3.89
16,3,200,54,65,45,3.91
9,3,152,59,49,18,4.02
14,3,123,68,44,34,3.17
13,2,180,91,47,56,3.09
12,3,213,71,54,45,5.9
14,3,183,69,50,32,2.81
12,2,241,101,63,56,3.45
15,2,138,79,74,59,4.27
17,2,158,0,45,37,4.67
16,2,201,0,74,43,5.62
14,3,197,79,27,23,6.28
5,3,247,63,66,51,4.82
13,3,203,73,40,65,4.63
11,3,142,85,62,78,3.39
10,3,162,66,49,32,6.6
9,3,175,94,67,26,4.49
9,2,207,80,33,43,3.97
19,1,144,75,49,63,6.74
11,2,199,71,50,38,6.54
14,2,201,68,38,54,6.07
9,2,174,0,17,27,4.15
14,3,221,104,60,44,4.32
8,3,225,54,39,28,6.69
14,3,174,69,39,42,4.43
8,3,232,94,38,43,4.9
11,3,180,89,66,64,4.77
11,3,223,89,53,63,3.31
9,3,205,93,52,63,3.37
9,2,237,0,49,68,5.86
10,2,161,68,45,68,4.92
12,3,189,95,51,65,4.12
13,2,153,67,65,61,4.78
10,2,239,66,65,55,5.76
11,2,177,101,34,45,5.55
7,2,213,53,36,33,3.85
15,3,148,0,37,48,5.03
9,2,181,46,28,38,7.0
